Datum;MengeKum;Einheit;Preis;Produkt;Umsatz;Bestand_Einheit;Bestand_Preis
13/09/2016;-0.352;Kilo;22.41;Kaffee Geröstet;-7.89;2.242;50.24
13/09/2016;-0.272;Kilo;9.81;Kürbiskerne;-2.67;9.906;97.18
13/09/2016;-0.336;Kilo;2.31;Langkornreis Natur;-0.78;13.828;31.94
13/09/2016;-0.390;Kilo;0.68;Salz;-0.27;22.330;15.18
13/09/2016;-0.572;Liter;3.61;Waschmittel Seide/Wolle;-2.06;16.992;61.34
13/09/2016;-0.620;Kilo;3.97;Rote Linsen;-2.46;8.678;34.45
13/09/2016;-0.696;Kilo;2.84;Couscous;-1.98;13.788;39.16
13/09/2016;-0.144;Kilo;45.00;Pfeffer Schwarz Ganz;-6.48;0.857;38.56
13/09/2016;-0.922;Kilo;3.48;Sonnenblumenkerne;-3.21;31.583;109.91
13/09/2016;-0.334;Kilo;4.50;Bohnen;-1.50;5.214;23.46
13/09/2016;-1.473;Kilo;3.14;Spirelli;-4.63;12.917;40.56
13/09/2016;-1.200;Kilo;1.70;Haferflocken;-2.04;42.030;71.45
13/09/2016;-0.500;Liter;3.13;Rapsöl;-1.57;34.954;109.41
13/09/2016;-1.648;Kilo;1.26;Weizen;-2.08;69.852;88.01
13/09/2016;0.428;Kilo;3.40;Buchweizen;1.46;0.000;-0.00
13/09/2016;-0.048;Kilo;22.41;Kaffee Espresso;-1.08;0.000;0.00
13/09/2016;1.620;Kilo;3.43;Risottoreis;5.56;0.000;-0.00
13/09/2016;-2.120;Kilo;15.95;Samba;-33.81;0.000;0.00
13/09/2016;-11.961;Stück;3.16;Sonnenblumenöl;-37.80;0.000;-0.00
13/09/2016;-0.138;Kilo;3.40;Waschmittel Normal;-0.47;0.000;-0.00
13/09/2016;-0.454;Kilo;4.88;Rosinen;-2.22;7.060;34.45
14/09/2016;-0.490;Kilo;22.41;Kaffee Geröstet;-10.98;1.752;39.26
15/09/2016;-0.790;Kilo;3.49;Basmati Braun;-2.76;8.326;29.06
15/09/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;24.906;41.09
15/09/2016;-0.029;Kilo;40.00;Chilli Gemahlen;-1.16;0.837;33.48
15/09/2016;-0.452;Kilo;2.84;Couscous;-1.28;13.336;37.87
15/09/2016;-0.322;Kilo;9.10;Gemüsebrühe;-2.93;2.307;20.99
15/09/2016;-1.752;Kilo;1.70;Haferflocken;-2.98;40.278;68.47
15/09/2016;-0.316;Kilo;7.49;Kokosfett;-2.37;6.558;49.12
15/09/2016;-0.428;Kilo;2.78;Leinsamen;-1.19;8.843;24.58
15/09/2016;-0.065;Kilo;45.00;Pfeffer Schwarz Ganz;-2.92;0.792;35.64
15/09/2016;-0.412;Kilo;4.88;Rosinen;-2.01;6.648;32.44
15/09/2016;-1.000;Stück;3.24;Rübenzucker;-3.24;15.978;51.77
15/09/2016;-0.440;Kilo;3.61;Sesam;-1.59;19.307;69.70
15/09/2016;-1.776;Kilo;3.14;Spirelli;-5.58;11.141;34.98
15/09/2016;-0.592;Kilo;9.81;Kürbiskerne;-5.81;9.314;91.37
15/09/2016;-0.950;Liter;10.12;Olivenöl;-9.61;17.402;176.11
15/09/2016;-1.276;Kilo;3.48;Sonnenblumenkerne;-4.44;30.307;105.47
15/09/2016;-0.346;Liter;3.61;Waschmittel Seide/Wolle;-1.25;16.646;60.09
16/09/2016;0.000;Kilo;9.10;Gemüsebrühe;0.00;2.307;20.99
16/09/2016;-0.438;Kilo;1.70;Haferflocken;-0.74;39.840;67.73
16/09/2016;5.000;Kilo;22.41;Kaffee Espresso;112.05;5.000;112.05
16/09/2016;-0.242;Kilo;13.00;Honig;-3.15;7.840;101.92
16/09/2016;-1.018;Stück;3.24;Rübenzucker;-3.30;14.960;48.47
16/09/2016;-1.210;Kilo;3.49;Basmati Braun;-4.22;7.116;24.83
16/09/2016;22.068;Kilo;15.05;Cashews;332.12;22.068;332.12
16/09/2016;-1.516;Kilo;2.10;Hafer;-3.18;56.910;119.51
16/09/2016;-0.274;Kilo;2.78;Leinsamen;-0.76;8.569;23.82
16/09/2016;-3.136;Kilo;1.20;Roggen;-3.76;45.054;54.06
16/09/2016;-1.136;Kilo;3.14;Spirelli;-3.57;10.005;31.42
16/09/2016;-2.242;Kilo;1.26;Weizen;-2.82;67.610;85.19
17/09/2016;-0.596;Kilo;3.49;Basmati Braun;-2.08;6.520;22.75
17/09/2016;-0.146;Kilo;4.50;Bohnen;-0.66;5.068;22.81
17/09/2016;-0.230;Kilo;15.05;Cashews;-3.46;21.838;328.66
17/09/2016;0.000;Kilo;40.00;Chilli Gemahlen;0.00;0.837;33.48
17/09/2016;-0.380;Kilo;9.81;Kürbiskerne;-3.73;8.934;87.64
17/09/2016;-0.284;Kilo;3.14;Spirelli;-0.89;9.721;30.52
18/09/2016;0.000;Kilo;15.05;Cashews;0.00;21.838;328.66
18/09/2016;-0.608;Liter;10.12;Olivenöl;-6.15;16.794;169.96
18/09/2016;-0.320;Kilo;2.29;Rübenzucker Sack;-0.73;23.680;54.23
18/09/2016;-1.466;Kilo;3.14;Spirelli;-4.60;8.255;25.92
18/09/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;22.906;37.79
18/09/2016;0.000;Stück;1.53;Tomatenmark;0.00;24.508;37.50
18/09/2016;0.000;Liter;3.61;Waschmittel Seide/Wolle;0.00;16.646;60.09
18/09/2016;-0.088;Kilo;40.00;Zimt Gemahlen;-3.52;0.211;8.44
19/09/2016;-0.590;Kilo;9.81;Kürbiskerne;-5.79;8.344;81.85
19/09/2016;-1.084;Kilo;1.20;Roggen;-1.30;43.970;52.76
19/09/2016;-0.328;Kilo;22.41;Kaffee Espresso;-7.35;4.672;104.70
19/09/2016;-1.700;Kilo;1.26;Weizen;-2.14;65.910;83.05
19/09/2016;-1.764;Kilo;15.05;Cashews;-26.55;20.074;302.11
19/09/2016;-0.890;Kilo;1.70;Haferflocken;-1.51;38.950;66.21
19/09/2016;-0.894;Kilo;2.31;Langkornreis Natur;-2.07;12.934;29.88
19/09/2016;-0.552;Kilo;3.48;Sonnenblumenkerne;-1.92;29.755;103.55
19/09/2016;-0.812;Kilo;4.88;Rosinen;-3.96;5.836;28.48
19/09/2016;-7.906;Stück;1.65;Tomaten Passata;-13.04;15.000;24.75
19/09/2016;-4.508;Stück;1.53;Tomatenmark;-6.90;20.000;30.60
21/09/2016;-1.000;Kilo;2.10;Hafer;-2.10;55.910;117.41
21/09/2016;-5.000;Liter;10.12;Olivenöl;-50.60;11.794;119.36
22/09/2016;-0.608;Kilo;1.70;Haferflocken;-1.03;38.342;65.18
22/09/2016;-0.532;Liter;2.21;Spülmittel;-1.18;7.714;17.05
23/09/2016;-1.838;Kilo;1.70;Haferflocken;-3.12;36.504;62.06
23/09/2016;-0.458;Kilo;2.31;Langkornreis Natur;-1.06;12.476;28.82
23/09/2016;-1.816;Kilo;4.50;Bohnen;-8.17;3.252;14.63
23/09/2016;-1.642;Kilo;15.05;Cashews;-24.71;18.432;277.40
23/09/2016;-2.372;Kilo;4.88;Rosinen;-11.58;3.464;16.90
23/09/2016;-1.780;Kilo;3.97;Rote Linsen;-7.07;6.898;27.39
23/09/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;13.000;21.45
23/09/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;19.000;29.07
24/09/2016;-0.280;Kilo;15.05;Cashews;-4.21;18.152;273.19
24/09/2016;-0.320;Kilo;22.41;Kaffee Espresso;-7.17;4.352;97.53
24/09/2016;-0.236;Kilo;3.97;Rote Linsen;-0.94;6.662;26.45
24/09/2016;-0.220;Kilo;9.00;Senf Kirsche;-1.98;3.426;30.83
24/09/2016;-0.172;Kilo;9.00;Senf Sarepta;-1.55;2.454;22.09
24/09/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;12.000;19.80
25/09/2016;-1.000;Kilo;3.14;Spirelli;-3.14;7.255;22.78
26/09/2016;0.000;Kilo;9.10;Gemüsebrühe;0.00;2.307;20.99
26/09/2016;-0.698;Kilo;1.70;Haferflocken;-1.19;35.806;60.87
26/09/2016;-0.356;Kilo;22.41;Kaffee Espresso;-7.98;3.996;89.55
26/09/2016;-0.252;Kilo;9.81;Kürbiskerne;-2.47;8.092;79.38
26/09/2016;-0.276;Kilo;2.78;Leinsamen;-0.77;8.293;23.05
26/09/2016;-0.298;Kilo;4.88;Rosinen;-1.45;3.166;15.45
26/09/2016;-0.416;Kilo;3.48;Sonnenblumenkerne;-1.45;29.339;102.10
26/09/2016;-1.210;Kilo;13.00;Honig;-15.73;6.630;86.19
26/09/2016;-0.186;Kilo;7.49;Kokosfett;-1.39;6.372;47.73
27/09/2016;-0.200;Kilo;6.74;Walnüsse;-1.35;4.298;28.97
27/09/2016;-0.346;Kilo;1.20;Roggen;-0.42;43.624;52.35
27/09/2016;-0.342;Kilo;2.10;Hafer;-0.72;55.568;116.69
27/09/2016;-2.794;Stück;1.65;Tomaten Passata;-4.61;9.206;15.19
27/09/2016;-0.680;Liter;2.32;Apfelessig;-1.58;26.660;61.85
27/09/2016;-0.446;Kilo;3.49;Basmati Braun;-1.56;6.074;21.20
27/09/2016;-1.368;Kilo;15.05;Cashews;-20.59;16.784;252.60
27/09/2016;-0.634;Kilo;13.00;Honig;-8.24;5.996;77.95
27/09/2016;-0.066;Kilo;19.32;Paprika Edelsüß;-1.28;0.284;5.49
27/09/2016;-0.500;Liter;3.13;Rapsöl;-1.57;34.454;107.84
27/09/2016;-0.592;Kilo;3.97;Rote Linsen;-2.35;6.070;24.10
27/09/2016;-0.562;Kilo;0.68;Salz;-0.38;21.768;14.80
27/09/2016;-0.292;Kilo;9.00;Senf Kirsche;-2.63;3.134;28.21
27/09/2016;-0.660;Kilo;3.48;Sonnenblumenkerne;-2.30;28.679;99.80
27/09/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;18.000;27.54
27/09/2016;-0.520;Kilo;1.26;Weizen;-0.66;65.390;82.39
27/09/2016;-1.894;Kilo;2.84;Couscous;-5.38;11.442;32.50
27/09/2016;-0.560;Kilo;22.41;Kaffee Espresso;-12.55;3.436;77.00
27/09/2016;-0.528;Kilo;2.31;Langkornreis Natur;-1.22;11.948;27.60
27/09/2016;-0.350;Kilo;2.78;Leinsamen;-0.97;7.943;22.08
27/09/2016;-1.630;Liter;10.12;Olivenöl;-16.50;10.164;102.86
27/09/2016;-0.582;Kilo;4.88;Rosinen;-2.84;2.584;12.61
27/09/2016;-4.324;Kilo;3.14;Spirelli;-13.58;2.931;9.20
27/09/2016;-4.084;Kilo;1.70;Haferflocken;-6.94;31.722;53.93
29/09/2016;-2.000;Stück;0.89;Buchweizenmehl;-1.78;3.000;2.67
29/09/2016;-0.892;Kilo;15.05;Cashews;-13.42;15.892;239.17
29/09/2016;-0.292;Kilo;9.81;Kürbiskerne;-2.86;7.800;76.52
29/09/2016;-0.240;Kilo;9.00;Senf Kirsche;-2.16;2.894;26.05
29/09/2016;-0.336;Kilo;3.61;Sesam;-1.21;18.971;68.49
29/09/2016;-0.664;Kilo;3.14;Spirelli;-2.08;2.267;7.12
29/09/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;8.206;13.54
29/09/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;17.000;26.01
29/09/2016;-2.382;Kilo;1.20;Roggen;-2.86;41.242;49.49
29/09/2016;0.700;Liter;10.12;Olivenöl;7.08;10.864;109.94
29/09/2016;-0.774;Kilo;3.48;Sonnenblumenkerne;-2.69;27.905;97.11
30/09/2016;-0.476;Kilo;22.41;Kaffee Espresso;-10.67;2.960;66.33
30/09/2016;-0.628;Kilo;1.26;Weizen;-0.79;64.762;81.60
01/10/2016;-0.382;Kilo;1.70;Haferflocken;-0.65;31.340;53.28
01/10/2016;-0.344;Kilo;3.20;Polenta;-1.10;3.244;10.38
01/10/2016;-0.356;Kilo;15.05;Cashews;-5.36;15.536;233.82
01/10/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;6.206;10.24
01/10/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;16.000;24.48
01/10/2016;-1.000;Liter;2.32;Apfelessig;-2.32;25.660;59.53
01/10/2016;-2.224;Kilo;3.49;Basmati Braun;-7.76;3.850;13.44
01/10/2016;-2.010;Kilo;4.50;Bohnen;-9.05;1.242;5.59
01/10/2016;-2.566;Kilo;2.84;Couscous;-7.29;8.876;25.21
01/10/2016;-2.148;Kilo;2.10;Hafer;-4.51;53.420;112.18
01/10/2016;-2.806;Kilo;3.16;Kichererbsen;-8.87;8.720;27.56
01/10/2016;-3.000;Kilo;7.49;Kokosfett;-22.47;3.372;25.26
01/10/2016;-2.370;Kilo;2.78;Leinsamen;-6.59;5.573;15.49
01/10/2016;-1.682;Kilo;4.88;Rosinen;-8.21;0.902;4.40
01/10/2016;-2.542;Kilo;3.97;Rote Linsen;-10.09;3.528;14.01
01/10/2016;-2.682;Kilo;2.29;Rübenzucker Sack;-6.14;20.998;48.09
01/10/2016;-1.830;Kilo;3.61;Sesam;-6.61;17.141;61.88
01/10/2016;-2.172;Kilo;3.48;Sonnenblumenkerne;-7.56;25.733;89.55
01/10/2016;-2.494;Kilo;1.26;Weizen;-3.14;62.268;78.46
01/10/2016;-0.031;Kilo;12.11;Basilikum;-0.38;0.858;10.39
01/10/2016;-0.065;Kilo;75.00;Kardamom Ganz;-4.88;0.875;65.62
01/10/2016;-0.061;Kilo;36.00;Koriander Ganz;-2.20;0.527;18.97
01/10/2016;-0.091;Kilo;36.00;Kreuzkümmel Ganz;-3.28;0.443;15.95
01/10/2016;-0.030;Kilo;16.25;Kräuter der Provence;-0.49;0.533;8.66
01/10/2016;-0.024;Kilo;16.87;Oregano;-0.40;0.416;7.02
01/10/2016;-0.245;Kilo;45.00;Pfeffer Schwarz Ganz;-11.03;0.547;24.61
01/10/2016;-0.043;Kilo;12.28;Rosmarin;-0.53;0.822;10.09
01/10/2016;-0.145;Kilo;7.20;Senfkörner;-1.04;0.018;0.13
01/10/2016;-1.000;Liter;2.21;Spülmittel;-2.21;6.714;14.84
01/10/2016;-0.034;Kilo;16.88;Thymian;-0.57;0.787;13.28
01/10/2016;-0.040;Kilo;40.00;Zimt Ganz;-1.60;0.739;29.56
01/10/2016;-0.214;Kilo;40.00;Chilli Gemahlen;-8.56;0.623;24.92
01/10/2016;-0.100;Kilo;40.00;Ingwer Gemahlen;-4.00;0.850;34.00
01/10/2016;-0.121;Kilo;36.00;Koriander Gemahlen;-4.36;0.663;23.87
01/10/2016;-0.108;Kilo;36.00;Kreuzkümmel Gemahlen;-3.89;0.384;13.82
01/10/2016;-0.187;Kilo;40.00;Kurkuma Gemahlen;-7.48;0.337;13.48
02/10/2016;-0.390;Kilo;3.14;Spirelli;-1.22;1.877;5.89
02/10/2016;-0.860;Kilo;1.70;Haferflocken;-1.46;30.480;51.82
02/10/2016;-0.216;Kilo;9.00;Senf Sarepta;-1.94;2.238;20.14
04/10/2016;-0.694;Kilo;4.50;Bohnen;-3.12;0.548;2.47
04/10/2016;-0.522;Kilo;15.05;Cashews;-7.86;15.014;225.96
04/10/2016;-0.800;Kilo;2.84;Couscous;-2.27;8.076;22.94
04/10/2016;-1.556;Kilo;1.70;Haferflocken;-2.65;28.924;49.17
04/10/2016;-0.668;Kilo;2.31;Langkornreis Natur;-1.54;11.280;26.06
04/10/2016;-0.500;Liter;3.13;Rapsöl;-1.57;33.954;106.28
04/10/2016;-1.042;Kilo;3.97;Rote Linsen;-4.14;2.486;9.87
04/10/2016;-1.302;Kilo;3.48;Sonnenblumenkerne;-4.53;24.431;85.02
04/10/2016;-0.538;Kilo;3.14;Spirelli;-1.69;1.339;4.20
04/10/2016;-1.000;Stück;0.89;Buchweizenmehl;-0.89;2.000;1.78
06/10/2016;-4.616;Kilo;1.26;Weizen;-5.82;57.652;72.64
06/10/2016;-0.602;Kilo;15.05;Cashews;-9.06;14.412;216.90
07/10/2016;-0.500;Liter;3.13;Rapsöl;-1.57;33.454;104.71
07/10/2016;0.000;Kilo;15.05;Cashews;0.00;14.412;216.90
07/10/2016;-2.000;Stück;3.24;Rübenzucker;-6.48;12.960;41.99
07/10/2016;-3.000;Stück;1.65;Tomaten Passata;-4.95;3.206;5.29
07/10/2016;-4.940;Liter;10.12;Olivenöl;-49.99;5.924;59.95
08/10/2016;-1.478;Kilo;3.49;Basmati Braun;-5.16;2.372;8.28
08/10/2016;-0.374;Kilo;3.97;Rote Linsen;-1.48;2.112;8.38
08/10/2016;-0.588;Kilo;3.20;Polenta;-1.88;2.656;8.50
08/10/2016;-0.632;Kilo;3.48;Sonnenblumenkerne;-2.20;23.799;82.82
08/10/2016;-0.550;Kilo;9.81;Kürbiskerne;-5.40;7.250;71.12
08/10/2016;-1.518;Kilo;3.16;Kichererbsen;-4.80;7.202;22.76
08/10/2016;-0.438;Kilo;2.78;Leinsamen;-1.22;5.135;14.28
09/10/2016;-0.338;Kilo;4.50;Bohnen;-1.52;0.210;0.95
09/10/2016;-0.010;Kilo;16.25;Kräuter der Provence;-0.16;0.523;8.50
09/10/2016;-0.007;Kilo;16.87;Oregano;-0.12;0.409;6.90
09/10/2016;-0.714;Kilo;0.68;Salz;-0.49;21.054;14.32
09/10/2016;-2.310;Stück;1.65;Tomaten Passata;-3.81;0.896;1.48
09/10/2016;-2.140;Kilo;1.20;Roggen;-2.57;39.102;46.92
09/10/2016;-0.414;Stück;3.24;Rübenzucker;-1.34;12.546;40.65
09/10/2016;-0.726;Kilo;2.84;Couscous;-2.06;7.350;20.87
09/10/2016;-1.126;Kilo;3.49;Basmati Braun;-3.93;1.246;4.35
09/10/2016;-2.000;Stück;0.89;Buchweizenmehl;-1.78;0.000;-0.00
09/10/2016;-1.210;Kilo;15.05;Cashews;-18.21;13.202;198.69
09/10/2016;-0.338;Kilo;7.49;Kokosfett;-2.53;3.034;22.72
09/10/2016;-0.062;Kilo;36.00;Kreuzkümmel Gemahlen;-2.23;0.322;11.59
09/10/2016;-0.274;Kilo;9.81;Kürbiskerne;-2.69;6.976;68.43
09/10/2016;-1.748;Kilo;2.31;Langkornreis Natur;-4.04;9.532;22.02
09/10/2016;-1.500;Liter;10.12;Olivenöl;-15.18;4.424;44.77
09/10/2016;-1.928;Kilo;3.14;Spirelli;-6.05;-0.589;-1.85
09/10/2016;-5.000;Stück;1.53;Tomatenmark;-7.65;11.000;16.83
09/10/2016;-0.062;Kilo;40.00;Zimt Ganz;-2.48;0.677;27.08
09/10/2016;-2.744;Kilo;1.70;Haferflocken;-4.66;26.180;44.51
09/10/2016;-0.086;Kilo;40.00;Kurkuma Gemahlen;-3.44;0.251;10.04
09/10/2016;-2.694;Liter;2.21;Spülmittel;-5.95;4.020;8.88
11/10/2016;-0.336;Kilo;3.49;Basmati Braun;-1.17;0.910;3.18
11/10/2016;-0.436;Kilo;3.14;Spirelli;-1.37;-1.025;-3.22
11/10/2016;-0.510;Liter;2.21;Spülmittel;-1.13;3.510;7.76
11/10/2016;-0.320;Kilo;9.10;Gemüsebrühe;-2.91;1.987;18.08
11/10/2016;-0.101;Kilo;16.25;Kräuter der Provence;-1.64;0.422;6.86
11/10/2016;-1.110;Kilo;1.26;Weizen;-1.40;56.542;71.24
12/10/2016;-0.458;Kilo;22.41;Kaffee Espresso;-10.26;2.502;56.07
12/10/2016;-0.064;Liter;10.12;Olivenöl;-0.65;4.360;44.12
12/10/2016;-1.874;Kilo;2.31;Langkornreis Natur;-4.33;7.658;17.69
12/10/2016;-0.778;Kilo;0.68;Salz;-0.53;20.276;13.79
12/10/2016;-0.690;Liter;2.21;Spülmittel;-1.52;2.820;6.23
13/10/2016;25.000;Kilo;3.52;Bohnen Borlotti;88.00;25.000;88.00
13/10/2016;100.000;Stück;1.49;Drink Soja;149.00;100.000;149.00
13/10/2016;-0.532;Kilo;2.29;Rübenzucker Sack;-1.22;20.466;46.87
13/10/2016;-0.462;Kilo;3.48;Sonnenblumenkerne;-1.61;23.337;81.21
13/10/2016;-0.226;Kilo;15.30;Haselnüsse geschält;-3.46;-0.000;-0.00
13/10/2016;-4.360;Liter;10.12;Olivenöl;-44.12;-0.000;0.00
13/10/2016;-0.902;Stück;4.88;Rosinen;-4.40;-0.000;-0.00
13/10/2016;-2.112;Kilo;3.97;Rote Linsen;-8.38;0.000;-0.00
13/10/2016;-0.108;Stück;1.45;Saft Apfel;-0.16;-0.000;0.00
13/10/2016;-0.450;Kilo;4.22;Spaghetti;-1.90;0.000;-0.00
13/10/2016;1.025;Kilo;3.14;Spirelli;3.22;-0.000;0.00
13/10/2016;-0.896;Stück;1.65;Tomaten Passata;-1.48;-0.000;-0.00
13/10/2016;1.000;Stück;1.53;Tomatenmark;1.53;12.000;18.36
13/10/2016;-0.211;Kilo;40.00;Zimt Gemahlen;-8.44;0.000;0.00
13/10/2016;99.000;Stück;1.63;Drink Dinkel;161.37;99.000;161.37
13/10/2016;-1.536;Liter;3.13;Rapsöl;-4.81;31.918;99.90
13/10/2016;29.000;Stück;1.78;Drink Buchweizen;51.62;29.000;51.62
13/10/2016;98.000;Stück;1.55;Drink Hafer;151.90;98.000;151.90
13/10/2016;-1.312;Kilo;1.70;Haferflocken;-2.23;24.868;42.28
13/10/2016;-0.498;Kilo;9.81;Kürbiskerne;-4.89;6.478;63.55
13/10/2016;23.410;Kilo;4.28;Linsen Braun;100.19;23.410;100.19
13/10/2016;23.590;Kilo;3.38;Buchweizen;79.73;23.590;79.73
13/10/2016;24.474;Kilo;3.23;Hirse Braun;79.05;24.474;79.05
13/10/2016;-1.090;Kilo;2.31;Langkornreis Natur;-2.52;6.568;15.17
13/10/2016;23.804;Kilo;4.37;Linsen Beluga;104.02;23.804;104.02
13/10/2016;-3.702;Kilo;1.26;Weizen;-4.66;52.840;66.58
14/10/2016;-0.828;Kilo;3.38;Buchweizen;-2.80;22.762;76.94
14/10/2016;-1.258;Kilo;1.78;Goldhirse;-2.24;9.156;16.30
14/10/2016;-0.800;Kilo;4.37;Linsen Beluga;-3.50;23.004;100.53
14/10/2016;-0.428;Kilo;4.28;Linsen Braun;-1.83;22.982;98.36
14/10/2016;-1.000;Stück;3.24;Rübenzucker;-3.24;11.546;37.41
14/10/2016;-0.708;Kilo;15.05;Cashews;-10.66;12.494;188.03
14/10/2016;-2.000;Stück;1.55;Drink Hafer;-3.10;96.000;148.80
14/10/2016;-0.470;Kilo;13.00;Honig;-6.11;5.526;71.84
14/10/2016;-0.358;Kilo;7.49;Kokosfett;-2.68;2.676;20.04
14/10/2016;-0.222;Kilo;2.78;Leinsamen;-0.62;4.913;13.66
14/10/2016;-0.184;Kilo;9.81;Kürbiskerne;-1.81;6.294;61.74
14/10/2016;-0.332;Liter;2.21;Spülmittel;-0.73;2.488;5.50
16/10/2016;-0.490;Kilo;3.38;Buchweizen;-1.66;22.272;75.28
16/10/2016;-0.796;Kilo;1.78;Goldhirse;-1.42;8.360;14.88
16/10/2016;-0.318;Kilo;15.05;Cashews;-4.79;12.176;183.25
16/10/2016;-1.220;Kilo;2.10;Hafer;-2.56;52.200;109.62
16/10/2016;-0.490;Kilo;3.23;Hirse Braun;-1.58;23.984;77.47
16/10/2016;-0.564;Kilo;7.49;Kokosfett;-4.22;2.112;15.82
16/10/2016;-0.500;Kilo;9.81;Kürbiskerne;-4.91;5.794;56.84
16/10/2016;-1.470;Liter;3.13;Rapsöl;-4.60;30.448;95.30
16/10/2016;-1.266;Kilo;1.20;Roggen;-1.52;37.836;45.40
16/10/2016;-0.648;Kilo;3.48;Sonnenblumenkerne;-2.26;22.689;78.96
16/10/2016;-0.244;Stück;1.53;Tomatenmark;-0.37;11.756;17.99
16/10/2016;-0.074;Kilo;40.00;Zimt Ganz;-2.96;0.603;24.12
18/10/2016;25.000;Kilo;2.41;Rundkornreis;60.25;25.000;60.25
18/10/2016;8.000;Kilo;16.44;Samba;131.52;8.000;131.52
18/10/2016;10.000;Liter;3.15;Sonnenblumenöl;31.50;10.000;31.50
18/10/2016;2.000;Kilo;8.91;Zimt Gemahlen;17.82;2.000;17.82
18/10/2016;0.000;Kilo;2.10;Couscous;0.00;7.350;20.87
18/10/2016;32.300;Kilo;2.27;Couscous;73.32;39.650;94.20
18/10/2016;-7.350;Kilo;2.84;Couscous;-20.87;32.300;73.32
18/10/2016;0.000;Kilo;2.72;Kichererbsen;0.00;7.202;22.76
18/10/2016;32.200;Kilo;2.82;Kichererbsen;90.80;39.402;113.56
18/10/2016;-7.202;Kilo;3.16;Kichererbsen;-22.76;32.200;90.80
18/10/2016;-0.370;Kilo;22.41;Kaffee Espresso;-8.29;2.132;47.78
18/10/2016;4.628;Kilo;7.05;Blaumohn;32.63;4.628;32.63
18/10/2016;9.320;Kilo;9.32;Erdnussmus;86.86;9.320;86.86
18/10/2016;5.000;Stück;4.12;Grünkern;20.60;5.000;20.60
18/10/2016;4.895;Kilo;6.58;Kümmel;32.21;4.895;32.21
18/10/2016;-0.430;Kilo;3.61;Sesam;-1.55;16.711;60.33
18/10/2016;-1.024;Stück;1.63;Drink Dinkel;-1.67;97.976;159.70
18/10/2016;-0.312;Kilo;9.10;Gemüsebrühe;-2.84;1.675;15.24
18/10/2016;-0.200;Kilo;22.41;Kaffee Geröstet;-4.48;1.552;34.78
18/10/2016;-1.116;Kilo;2.31;Langkornreis Natur;-2.58;5.452;12.59
18/10/2016;-1.024;Stück;1.53;Tomatenmark;-1.57;10.732;16.42
18/10/2016;-0.484;Kilo;4.50;Bohnen;-2.18;-0.274;-1.23
18/10/2016;-0.636;Kilo;1.70;Haferflocken;-1.08;24.232;41.19
18/10/2016;-0.486;Kilo;4.37;Linsen Beluga;-2.12;22.518;98.40
18/10/2016;-0.224;Kilo;3.20;Polenta;-0.72;2.432;7.78
18/10/2016;-1.290;Stück;3.24;Rübenzucker;-4.18;10.256;33.23
18/10/2016;-1.306;Kilo;3.38;Buchweizen;-4.41;20.966;70.87
18/10/2016;-1.062;Kilo;15.05;Cashews;-15.98;11.114;167.27
18/10/2016;-4.024;Stück;1.49;Drink Soja;-6.00;95.976;143.00
18/10/2016;22.928;Kilo;2.62;Basmati Weiß;60.07;22.928;60.07
18/10/2016;-1.360;Kilo;4.28;Linsen Braun;-5.82;21.622;92.54
18/10/2016;1.893;Kilo;9.91;Schwarzkümmel;18.76;1.893;18.76
19/10/2016;-0.256;Kilo;15.05;Cashews;-3.85;10.858;163.41
19/10/2016;-1.000;Stück;1.63;Drink Dinkel;-1.63;96.976;158.07
19/10/2016;-1.000;Stück;1.49;Drink Soja;-1.49;94.976;141.51
19/10/2016;-0.464;Kilo;2.62;Basmati Weiß;-1.22;22.464;58.86
19/10/2016;-0.254;Kilo;9.32;Erdnussmus;-2.37;9.066;84.50
19/10/2016;-3.000;Stück;1.55;Drink Hafer;-4.65;93.000;144.15
19/10/2016;-0.498;Kilo;13.00;Honig;-6.47;5.028;65.36
20/10/2016;-0.064;Kilo;9.91;Schwarzkümmel;-0.63;1.829;18.13
20/10/2016;-0.330;Kilo;3.48;Sonnenblumenkerne;-1.15;22.359;77.81
20/10/2016;-0.750;Liter;2.32;Apfelessig;-1.74;24.910;57.79
20/10/2016;-0.696;Kilo;2.62;Basmati Weiß;-1.82;21.768;57.03
20/10/2016;-1.000;Kilo;3.38;Buchweizen;-3.38;19.966;67.49
20/10/2016;-3.000;Stück;1.55;Drink Hafer;-4.65;90.000;139.50
20/10/2016;-1.000;Stück;1.49;Drink Soja;-1.49;93.976;140.02
20/10/2016;-1.992;Kilo;1.70;Haferflocken;-3.39;22.240;37.81
20/10/2016;-1.120;Kilo;3.23;Hirse Braun;-3.62;22.864;73.85
20/10/2016;-0.174;Kilo;7.49;Kokosfett;-1.30;1.938;14.52
