Tag;Menge;Einheit;Preis;Produkt;Summe;Bestand Einheit;Bestand Preis
30/04/2017;0.000;Kilo;9.00;Senf Kürbis Ingwer;0.00;4.330;38.97
30/04/2017;-0.780;Kilo;3.52;Bohnen Borlotti;-2.75;9.184;32.33
30/04/2017;-5.000;Liter;4.15;Sonnenblumenöl Nativ;-20.75;15.980;66.32
30/04/2017;-1.186;Kilo;3.13;Zuckerrübensirup;-3.71;9.766;30.57
01/05/2017;-0.340;Liter;17.51;Ahornsirup;-5.95;3.823;66.94
01/05/2017;-0.700;Liter;2.65;Allesreiniger;-1.86;13.430;35.59
01/05/2017;-0.300;Liter;2.34;Geschirrspülmittel;-0.70;54.026;126.42
01/05/2017;-1.000;Liter;4.01;Sonnenblumenöl Heiss;-4.01;0.046;0.18
01/05/2017;-1.000;Kilo;1.26;Weizen;-1.26;14.636;18.44
01/05/2017;-1.014;Kilo;3.83;Sonnenblumenkerne;-3.88;20.636;79.04
01/05/2017;0.000;Liter;3.61;Waschmittel Seide/Wolle;0.00;10.842;39.14
01/05/2017;-0.388;Kilo;6.35;Sultaninen;-2.46;13.888;88.19
01/05/2017;-0.284;Kilo;9.99;Kürbiskerne;-2.84;9.961;99.51
01/05/2017;0.000;Stück;1.78;Drink Buchweizen;0.00;28.358;50.48
01/05/2017;-10.000;Stück;1.63;Drink Dinkel;-16.30;35.974;58.64
01/05/2017;-3.000;Stück;4.47;Tomaten im Glas;-13.41;11.000;49.17
02/05/2017;-0.384;Kilo;6.35;Sultaninen;-2.44;13.504;85.75
02/05/2017;-1.000;Stück;1.78;Drink Buchweizen;-1.78;27.358;48.70
03/05/2017;-0.340;Kilo;9.99;Kürbiskerne;-3.40;9.621;96.11
03/05/2017;-0.934;Kilo;3.07;Leinsamen;-2.87;14.740;45.25
03/05/2017;-0.450;Kilo;6.81;Kokosfett;-3.06;6.729;45.82
03/05/2017;-0.254;Kilo;4.35;Linsen, Berglinsen;-1.10;16.054;69.83
03/05/2017;-1.118;Kilo;2.43;Reis Rundkorn Vollkorn;-2.72;13.632;33.13
03/05/2017;-0.624;Kilo;2.27;Couscous;-1.42;3.920;8.90
03/05/2017;-0.264;Kilo;3.65;Gruenkern;-0.96;15.664;57.17
03/05/2017;-1.000;Stück;1.63;Drink Dinkel;-1.63;34.974;57.01
03/05/2017;-1.000;Stück;1.49;Drink Hafer;-1.49;17.628;26.27
03/05/2017;-0.556;Kilo;2.10;Hafer;-1.17;20.311;42.65
03/05/2017;-0.184;Kilo;15.30;Haselnüsse;-2.82;15.378;235.28
03/05/2017;-0.382;Kilo;3.23;Hirse Braun;-1.23;14.104;45.56
03/05/2017;-2.114;Kilo;3.06;Linsen Rot;-6.47;30.140;92.23
03/05/2017;-1.690;Kilo;2.59;Reis Bastmati;-4.38;25.744;66.68
03/05/2017;-0.292;Kilo;14.45;Samba;-4.22;2.461;35.56
03/05/2017;-1.094;Kilo;6.35;Sultaninen;-6.95;12.410;78.80
03/05/2017;-2.000;Stück;1.49;Drink Soja;-2.98;57.912;86.29
04/05/2017;-2.672;Kilo;10.78;Korrektur Hanfsamen;-28.80;-2.672;-28.80
04/05/2017;-2.672;Kilo;10.76;Hanfkörner;-28.75;-0.000;-0.00
04/05/2017;0.000;Stück;57.50;Falschbuchung Hanfkoerner;0.00;0.000;0.00
04/05/2017;2.490;Kilo;10.76;Hanfkoerner ;26.79;2.490;26.79
05/05/2017;-0.174;Kilo;15.30;Haselnüsse;-2.66;15.204;232.62
05/05/2017;-0.400;Kilo;5.70;Nudeln, Dinkel Vollkorn;-2.28;4.352;24.81
05/05/2017;-0.970;Kilo;2.59;Reis Bastmati;-2.51;24.774;64.16
05/05/2017;-1.350;Kilo;1.26;Weizen;-1.70;13.286;16.74
05/05/2017;-4.000;Stück;1.49;Drink Hafer;-5.96;13.628;20.31
05/05/2017;-3.000;Stück;1.15;Tomatenmark EDEN;-3.45;39.728;45.69
06/05/2017;-0.450;Kilo;24.39;Kaffee Zumba;-10.98;0.194;4.73
06/05/2017;-1.272;Kilo;2.10;Roggen;-2.67;44.878;94.24
06/05/2017;-0.680;Kilo;4.56;Nudeln, Spirelli Dinkel;-3.10;25.291;115.33
06/05/2017;-2.414;Kilo;1.26;Weizen;-3.04;10.872;13.70
07/05/2017;-0.274;Kilo;13.00;Honig Sommerblüte Eimer;-3.56;2.072;26.94
07/05/2017;-0.428;Kilo;3.06;Linsen Rot;-1.31;29.712;90.92
07/05/2017;-2.000;Stück;1.49;Drink Hafer;-2.98;11.628;17.33
07/05/2017;-0.548;Kilo;1.26;Weizen;-0.69;10.324;13.01
07/05/2017;-6.000;Stück;1.63;Drink Dinkel;-9.78;28.974;47.23
07/05/2017;-1.132;Kilo;3.06;Maschinenspülmittel;-3.46;8.868;27.14
07/05/2017;-0.458;Kilo;6.81;Kokosfett;-3.12;6.271;42.71
07/05/2017;-0.400;Kilo;0.68;Salz;-0.27;1.262;0.86
07/05/2017;-1.514;Kilo;4.56;Nudeln, Spirelli Dinkel;-6.90;23.777;108.42
07/05/2017;-0.470;Kilo;3.83;Sonnenblumenkerne;-1.80;20.166;77.24
07/05/2017;-0.884;Kilo;1.96;Polenta;-1.73;17.922;35.13
07/05/2017;-0.960;Kilo;6.74;Walnüsse;-6.47;15.582;105.02
07/05/2017;-4.504;Kilo;2.59;Reis Bastmati;-11.67;20.270;52.50
07/05/2017;-0.766;Kilo;3.31;Buchweizen;-2.54;13.038;43.16
07/05/2017;-1.000;Stück;1.78;Drink Buchweizen;-1.78;26.358;46.92
07/05/2017;-0.554;Liter;2.34;Geschirrspülmittel;-1.30;53.472;125.12
07/05/2017;-2.412;Kilo;4.26;Linsen, Tellerlinsen;-10.28;15.786;67.25
07/05/2017;-1.250;Liter;4.15;Sonnenblumenöl Nativ;-5.19;14.730;61.13
13/05/2017;2.672;Kilo;10.78;Korrektur Hanfsamen;28.80;0.000;0.00
13/05/2017;-13.632;Kilo;2.43;Reis Rundkorn Vollkorn;-33.13;-0.000;-0.00
13/05/2017;-21.734;Kilo;2.90;Rundkornreis;-63.03;-0.000;-0.00
13/05/2017;-0.132;Kilo;3.80;Borlottibohnen;-0.50;0.000;-0.00
13/05/2017;-0.848;Stück;1.53;Tomatenmark;-1.30;0.000;0.00
13/05/2017;-0.276;Kilo;6.81;Kokosfett;-1.88;5.995;40.83
13/05/2017;-0.296;Kilo;3.07;Leinsamen;-0.91;14.444;44.34
13/05/2017;-0.102;Liter;3.61;Waschmittel Seide/Wolle;-0.37;10.740;38.77
13/05/2017;-0.538;Kilo;3.52;Bohnen Borlotti;-1.89;8.646;30.43
13/05/2017;34.650;Kilo;2.72;Reis Rundkorn Vollkorn;94.25;34.650;94.25
13/05/2017;-0.250;Liter;2.32;Apfelessig;-0.58;5.252;12.18
13/05/2017;-2.000;Liter;3.06;Waschmittel Lavendel;-6.12;28.330;86.69
13/05/2017;-0.672;Kilo;2.10;Hafer;-1.41;19.639;41.24
13/05/2017;-0.746;Kilo;3.23;Hirse Braun;-2.41;13.358;43.15
13/05/2017;-0.966;Kilo;1.26;Weizen;-1.22;9.358;11.79
13/05/2017;-1.000;Stück;2.56;Getrocknetes Gemüse;-2.56;12.312;31.52
13/05/2017;-0.446;Kilo;3.31;Buchweizen;-1.48;12.592;41.68
13/05/2017;-2.000;Stück;1.49;Drink Hafer;-2.98;9.628;14.35
13/05/2017;-1.112;Kilo;2.27;Couscous;-2.52;2.808;6.37
13/05/2017;-0.904;Kilo;13.00;Honig Sommerblüte Eimer;-11.75;1.168;15.18
13/05/2017;-0.178;Kilo;9.00;Senf Kürbis Ingwer;-1.60;4.152;37.37
13/05/2017;-0.546;Kilo;3.13;Zuckerrübensirup;-1.71;9.220;28.86
13/05/2017;-4.000;Stück;1.78;Drink Buchweizen;-7.12;22.358;39.80
13/05/2017;-14.000;Stück;1.63;Drink Dinkel;-22.82;14.974;24.41
13/05/2017;-4.000;Stück;1.49;Drink Soja;-5.96;53.912;80.33
13/05/2017;-1.786;Liter;2.34;Geschirrspülmittel;-4.18;51.686;120.95
13/05/2017;-0.340;Kilo;15.30;Haselnüsse;-5.20;14.864;227.42
13/05/2017;-1.056;Kilo;22.41;Kaffee Espresso;-23.66;1.392;31.19
13/05/2017;-0.026;Kilo;16.35;Kräuter Der Provence;-0.43;0.927;15.16
13/05/2017;-1.678;Kilo;9.99;Kürbiskerne;-16.76;7.943;79.35
13/05/2017;-1.132;Kilo;4.35;Linsen, Berglinsen;-4.92;14.922;64.91
13/05/2017;-0.340;Kilo;4.26;Linsen, Tellerlinsen;-1.45;15.446;65.80
13/05/2017;-0.836;Kilo;3.06;Maschinenspülmittel;-2.56;8.032;24.58
13/05/2017;-1.338;Kilo;5.70;Nudeln, Dinkel Vollkorn;-7.63;3.014;17.18
13/05/2017;-2.736;Kilo;4.56;Nudeln, Spirelli Dinkel;-12.48;21.041;95.95
13/05/2017;-0.035;Kilo;24.06;Pfeffer schwarz;-0.84;0.046;1.11
13/05/2017;-1.212;Kilo;1.96;Polenta;-2.38;16.710;32.75
13/05/2017;-2.512;Kilo;2.59;Reis Bastmati;-6.51;17.758;45.99
13/05/2017;-4.000;Stück;1.51;Saft Apfel;-6.04;7.000;10.57
13/05/2017;-2.000;Stück;1.52;Saft Apfel-Birne;-3.04;10.790;16.40
13/05/2017;-2.000;Stück;2.30;Saft Traube;-4.60;13.000;29.90
13/05/2017;-0.050;Kilo;0.68;Salz;-0.03;1.212;0.82
13/05/2017;-0.650;Kilo;14.45;Samba;-9.39;1.811;26.17
13/05/2017;-0.180;Kilo;9.00;Senf Sarepta;-1.62;2.788;25.09
13/05/2017;-0.114;Kilo;3.20;Sesam ;-0.36;25.580;81.86
13/05/2017;-1.928;Kilo;3.83;Sonnenblumenkerne;-7.38;18.238;69.85
13/05/2017;-1.400;Liter;4.15;Sonnenblumenöl Nativ;-5.81;13.330;55.32
13/05/2017;-1.372;Kilo;6.35;Sultaninen;-8.71;11.038;70.09
13/05/2017;-1.000;Stück;4.47;Tomaten im Glas;-4.47;10.000;44.70
13/05/2017;-3.880;Stück;1.15;Tomatenmark EDEN;-4.46;35.848;41.23
13/05/2017;-2.700;Kilo;3.40;Waschpulver;-9.18;14.932;50.77
15/05/2017;-0.248;Kilo;3.52;Bohnen Borlotti;-0.87;8.398;29.56
15/05/2017;-0.816;Kilo;4.56;Nudeln, Spirelli Dinkel;-3.72;20.225;92.23
15/05/2017;-1.752;Liter;2.32;Apfelessig;-4.06;3.500;8.12
15/05/2017;0.103;Kilo;12.11;Basilikum;1.25;0.925;11.20
15/05/2017;-0.043;Kilo;40.00;Bockshornklee Ganz;-1.72;0.000;-0.00
15/05/2017;0.016;Kilo;15.80;Cashew;0.25;0.000;-0.00
15/05/2017;-1.942;Kilo;6.60;Choco;-12.82;0.000;0.00
15/05/2017;-2.808;Kilo;2.27;Couscous;-6.37;0.000;0.00
15/05/2017;-4.358;Stück;1.78;Drink Buchweizen;-7.76;18.000;32.04
15/05/2017;-4.974;Stück;1.63;Drink Dinkel;-8.11;10.000;16.30
15/05/2017;-9.628;Stück;1.49;Drink Hafer;-14.35;0.000;-0.00
15/05/2017;-2.912;Stück;1.49;Drink Soja;-4.34;51.000;75.99
15/05/2017;0.516;Kilo;9.10;Gemüsebrühe;4.70;0.000;0.00
15/05/2017;0.688;Stück;2.56;Getrocknetes Gemüse;1.76;13.000;33.28
15/05/2017;1.448;Kilo;3.65;Gruenkern;5.29;17.112;62.46
15/05/2017;3.890;Kilo;2.10;Hafer;8.17;23.529;49.41
15/05/2017;-6.882;Kilo;1.98;Haferflocken;-13.63;-0.000;-0.00
15/05/2017;-0.520;Kilo;15.30;Haselnüsse;-7.96;14.344;219.46
15/05/2017;-1.280;Kilo;3.23;Hirse Braun;-4.13;12.078;39.01
15/05/2017;-1.112;Kilo;1.87;Hirse Gold;-2.08;0.000;0.00
15/05/2017;-1.168;Kilo;13.00;Honig Sommerblüte Eimer;-15.18;-0.000;-0.00
15/05/2017;-0.902;Kilo;22.41;Kaffee Espresso;-20.21;0.490;10.98
15/05/2017;-0.194;Kilo;24.39;Kaffee Zumba;-4.73;-0.000;0.00
15/05/2017;-0.995;Kilo;6.81;Kokosfett;-6.78;5.000;34.05
15/05/2017;0.050;Kilo;36.00;Koriander Ganz;1.80;0.334;12.02
15/05/2017;0.100;Kilo;36.00;Koriander Gemahlen;3.60;0.680;24.47
15/05/2017;-0.026;Kilo;36.00;Kreuzkümmel Ganz;-0.94;-0.000;-0.00
15/05/2017;-0.063;Kilo;36.00;Kreuzkümmel Gemahlen;-2.27;0.140;5.04
15/05/2017;0.100;Kilo;16.35;Kräuter Der Provence;1.64;1.027;16.79
15/05/2017;-0.077;Kilo;40.00;Kurkuma Gemahlen;-3.08;-0.000;0.00
15/05/2017;-6.012;Kilo;3.06;Linsen Rot;-18.40;23.700;72.52
15/05/2017;-0.878;Kilo;4.35;Linsen, Berglinsen;-3.82;14.044;61.09
15/05/2017;-7.272;Kilo;4.26;Linsen, Tellerlinsen;-30.98;8.174;34.82
15/05/2017;0.670;Liter;7.97;Olivenöl;5.34;-0.000;0.00
15/05/2017;0.300;Kilo;19.64;Oregano;5.89;1.326;26.04
15/05/2017;-0.075;Kilo;22.36;Paprikapulver Edelsüss;-1.68;0.900;20.12
15/05/2017;-7.334;Stück;1.66;Passata;-12.17;0.000;0.00
15/05/2017;-0.046;Kilo;24.06;Pfeffer schwarz;-1.11;-0.000;-0.00
15/05/2017;1.206;Kilo;1.96;Polenta;2.36;17.916;35.12
15/05/2017;-1.796;Liter;3.13;Rapsöl;-5.62;-0.000;-0.00
15/05/2017;-10.530;Kilo;2.59;Reis Bastmati;-27.27;7.228;18.72
15/05/2017;-3.080;Kilo;2.52;Reis Langkorn;-7.76;-0.000;0.00
15/05/2017;-1.868;Kilo;2.72;Reis Rundkorn Vollkorn;-5.08;32.782;89.17
15/05/2017;-0.690;Kilo;2.10;Roggen;-1.45;44.188;92.79
15/05/2017;-6.000;Stück;1.51;Saft Apfel;-9.06;1.000;1.51
15/05/2017;1.210;Stück;1.52;Saft Apfel-Birne;1.84;12.000;18.24
15/05/2017;-3.000;Stück;2.30;Saft Traube;-6.90;10.000;23.00
15/05/2017;-1.212;Kilo;0.68;Salz;-0.82;0.000;-0.00
15/05/2017;-0.300;Kilo;14.45;Samba;-4.34;1.511;21.83
15/05/2017;-0.198;Stück;2.01;Schokolade Zartbitter;-0.40;0.000;0.00
15/05/2017;-0.500;Kilo;9.00;Senf Kürbis Ingwer;-4.50;3.652;32.87
15/05/2017;0.136;Kilo;7.20;Senfkörner;0.98;0.000;0.00
15/05/2017;-0.580;Kilo;3.20;Sesam ;-1.86;25.000;80.00
15/05/2017;-2.740;Kilo;10.71;Sesammus;-29.35;1.408;15.08
15/05/2017;-3.500;Kilo;3.83;Sonnenblumenkerne;-13.40;14.738;56.45
15/05/2017;-0.046;Liter;4.01;Sonnenblumenöl Heiss;-0.18;0.000;-0.00
15/05/2017;-7.750;Liter;4.15;Sonnenblumenöl Nativ;-32.16;5.580;23.16
15/05/2017;-0.394;Kilo;4.22;Spaghetti;-1.66;0.001;0.00
15/05/2017;-2.790;Kilo;6.35;Sultaninen;-17.72;8.248;52.37
15/05/2017;0.250;Kilo;16.88;Thymian;4.22;0.847;14.30
15/05/2017;-3.000;Stück;4.47;Tomaten im Glas;-13.41;7.000;31.29
15/05/2017;-14.848;Stück;1.15;Tomatenmark EDEN;-17.08;21.000;24.15
15/05/2017;-5.000;Liter;3.61;Waschmittel Seide/Wolle;-18.05;5.740;20.72
15/05/2017;1.000;Kilo;3.40;Waschpulver;3.40;15.932;54.17
15/05/2017;21.520;Kilo;1.26;Weizen;27.12;30.878;38.91
15/05/2017;0.200;Kilo;40.00;Zimt Ganz;8.00;0.699;27.96
15/05/2017;-0.130;Kilo;8.91;Zimt Gemahlen;-1.16;0.505;4.50
15/05/2017;-0.312;Kilo;10.76;Hanfkoerner ;-3.36;2.178;23.44
15/05/2017;-1.056;Kilo;9.99;Kürbiskerne;-10.55;6.887;68.80
15/05/2017;-2.346;Kilo;3.07;Leinsamen;-7.20;12.098;37.14
15/05/2017;-1.172;Kilo;5.70;Nudeln, Dinkel Vollkorn;-6.68;1.842;10.50
16/05/2017;-2.678;Kilo;3.06;Maschinenspülmittel;-8.19;5.354;16.38
16/05/2017;-0.860;Kilo;2.59;Reis Bastmati;-2.23;6.368;16.49
17/05/2017;-1.200;Kilo;3.31;Buchweizen;-3.97;11.392;37.71
17/05/2017;-4.000;Stück;1.78;Drink Buchweizen;-7.12;14.000;24.92
17/05/2017;-2.000;Stück;1.49;Drink Soja;-2.98;49.000;73.01
17/05/2017;-0.025;Kilo;19.64;Oregano;-0.49;1.301;25.55
17/05/2017;-0.036;Kilo;12.28;Rosmarin;-0.44;0.581;7.13
17/05/2017;-0.030;Kilo;16.88;Thymian;-0.51;0.817;13.79
17/05/2017;-1.000;Kilo;1.26;Weizen;-1.26;29.878;37.65
17/05/2017;-0.348;Kilo;6.35;Sultaninen;-2.21;7.900;50.17
18/05/2017;-1.942;Kilo;2.59;Reis Bastmati;-5.03;4.426;11.46
18/05/2017;-1.000;Liter;4.15;Sonnenblumenöl Nativ;-4.15;4.580;19.01
18/05/2017;-2.000;Stück;4.47;Tomaten im Glas;-8.94;5.000;22.35
18/05/2017;-1.000;Stück;1.15;Tomatenmark EDEN;-1.15;20.000;23.00
18/05/2017;-1.000;Liter;3.06;Waschmittel Lavendel;-3.06;27.330;83.63
18/05/2017;-1.136;Kilo;3.06;Linsen Rot;-3.48;22.564;69.05
18/05/2017;25.000;Kilo;2.08;Dinkel;52.00;25.000;52.00
18/05/2017;25.000;Kilo;2.68;Langkornreis;67.00;25.000;67.00
18/05/2017;20.000;Liter;8.24;Olivenöl;164.80;20.000;164.80
18/05/2017;10.000;Stück;1.82;Schokolade Vollmilch;18.20;10.000;18.20
18/05/2017;10.000;Stück;1.82;Schokolade Zartbitter;18.20;10.000;18.20
18/05/2017;20.000;Liter;4.17;Sonnenblumenöl -HO;83.40;20.000;83.40
18/05/2017;1.000;Kilo;45.00;Bockshornklee;45.00;1.000;45.00
18/05/2017;1.000;Kilo;45.00;Kreuzkümmel Ganz;45.00;1.000;45.00
18/05/2017;1.500;Kilo;40.00;Kurkuma;60.00;1.500;60.00
18/05/2017;2.000;Kilo;75.00;Pfeffer;150.00;2.000;150.00
18/05/2017;1.425;Kilo;43.51;Chilli;62.00;1.425;62.00
18/05/2017;0.000;Kilo;45.00;Chilli;0.00;1.425;62.00
18/05/2017;-0.425;Kilo;40.00;Chilli Gemahlen;-17.00;0.000;-0.00
18/05/2017;-0.334;Kilo;36.00;Koriander Ganz;-12.02;0.000;0.00
18/05/2017;1.334;Kilo;42.75;Koriander Ganz;57.03;1.334;57.03
18/05/2017;0.000;Kilo;45.00;Koriander Ganz;0.00;1.334;57.03
18/05/2017;-0.680;Kilo;36.00;Koriander Gemahlen;-24.47;0.000;0.00
18/05/2017;1.680;Kilo;41.36;Koriander Gemahlen;69.47;1.680;69.47
18/05/2017;0.000;Kilo;45.00;Koriander Gemahlen;0.00;1.680;69.47
18/05/2017;-0.699;Kilo;40.00;Zimt Ganz;-27.96;0.000;0.00
18/05/2017;0.000;Kilo;45.00;Zimt Ganz;0.00;0.000;0.00
18/05/2017;-0.505;Kilo;8.91;Zimt Gemahlen;-4.50;-0.000;0.00
18/05/2017;1.505;Kilo;32.89;Zimt Gemahlen;49.50;1.505;49.50
18/05/2017;0.000;Kilo;45.00;Zimt Gemahlen;0.00;1.505;49.50
18/05/2017;-1.842;Kilo;5.70;Nudeln, Dinkel Vollkorn;-10.50;0.000;-0.00
18/05/2017;-0.140;Kilo;36.00;Kreuzkümmel Gemahlen;-5.04;-0.000;0.00
18/05/2017;1.140;Kilo;43.89;Kreuzkümmel Gemahlen;50.03;1.140;50.03
18/05/2017;0.000;Kilo;45.00;Kreuzkümmel Gemahlen;0.00;1.140;50.03
18/05/2017;-2.552;Kilo;2.48;Rübenzucker;-6.33;12.904;32.00
18/05/2017;-0.500;Liter;2.32;Apfelessig;-1.16;3.000;6.96
18/05/2017;-1.180;Kilo;3.31;Buchweizen;-3.91;10.212;33.80
18/05/2017;-4.000;Stück;1.63;Drink Dinkel;-6.52;6.000;9.78
18/05/2017;-2.000;Stück;1.49;Drink Soja;-2.98;47.000;70.03
18/05/2017;46.994;Kilo;2.15;Haferflocken;101.04;46.994;101.04
18/05/2017;-0.406;Kilo;15.30;Haselnüsse;-6.21;13.938;213.25
18/05/2017;23.370;Kilo;2.23;Hirse gold;52.12;23.370;52.12
18/05/2017;-0.254;Kilo;22.41;Kaffee Espresso;-5.69;0.236;5.29
18/05/2017;-0.200;Kilo;6.81;Kokosfett;-1.36;4.800;32.69
18/05/2017;-0.045;Kilo;16.35;Kräuter Der Provence;-0.74;0.982;16.06
18/05/2017;-0.494;Kilo;3.07;Leinsamen;-1.52;11.604;35.62
18/05/2017;-1.216;Kilo;4.56;Nudeln, Spirelli Dinkel;-5.54;19.009;86.68
18/05/2017;-0.862;Kilo;2.72;Reis Rundkorn Vollkorn;-2.34;31.920;86.82
18/05/2017;-0.194;Kilo;3.20;Sesam ;-0.62;24.806;79.38
18/05/2017;-0.736;Kilo;10.71;Sesammus;-7.88;0.672;7.20
18/05/2017;-1.100;Kilo;3.83;Sonnenblumenkerne;-4.21;13.638;52.23
18/05/2017;-1.332;Kilo;6.35;Sultaninen;-8.46;6.568;41.71
18/05/2017;1.149;Kilo;42.09;Zimt Ganz;48.36;1.149;48.36
18/05/2017;-0.027;Kilo;19.64;Oregano;-0.53;1.274;25.02
18/05/2017;-0.040;Kilo;12.28;Rosmarin;-0.49;0.541;6.64
19/05/2017;4.764;Kilo;22.41;Kaffee Espresso;106.76;5.000;112.05
19/05/2017;5.000;Kilo;23.85;Kaffee Zumba;119.25;5.000;119.25
19/05/2017;-1.246;Kilo;6.35;Sultaninen;-7.91;5.322;33.79
19/05/2017;-1.000;Stück;4.47;Tomaten im Glas;-4.47;4.000;17.88
19/05/2017;-0.316;Liter;2.65;Allesreiniger;-0.84;13.114;34.75
19/05/2017;-4.000;Stück;1.63;Drink Dinkel;-6.52;2.000;3.26
19/05/2017;-1.708;Kilo;2.23;Hirse gold;-3.81;21.662;48.31
19/05/2017;-2.800;Liter;8.24;Olivenöl;-23.07;17.200;141.73
19/05/2017;-0.644;Kilo;2.48;Rübenzucker;-1.60;12.260;30.41
19/05/2017;-1.130;Kilo;1.26;Weizen;-1.42;28.748;36.22
19/05/2017;-1.816;Kilo;2.15;Haferflocken;-3.90;45.178;97.13
19/05/2017;-0.914;Kilo;3.83;Sonnenblumenkerne;-3.50;12.724;48.73
19/05/2017;-0.848;Kilo;14.45;Samba;-12.25;0.663;9.58
19/05/2017;-0.360;Kilo;15.30;Haselnüsse;-5.51;13.578;207.74
19/05/2017;-1.268;Kilo;3.06;Linsen Rot;-3.88;21.296;65.17
21/05/2017;-1.000;Kilo;23.85;Kaffee Zumba;-23.85;4.000;95.40
21/05/2017;-0.708;Liter;2.34;Geschirrspülmittel;-1.66;50.978;119.29
22/05/2017;-2.000;Stück;1.63;Drink Dinkel;-3.26;-0.000;-0.00
22/05/2017;-10.000;Stück;1.49;Drink Soja;-14.90;37.000;55.13
22/05/2017;-0.870;Kilo;2.10;Hafer;-1.83;22.659;47.58
22/05/2017;-0.492;Kilo;2.15;Haferflocken;-1.06;44.686;96.07
22/05/2017;-1.152;Kilo;4.56;Nudeln, Spirelli Dinkel;-5.25;17.857;81.43
22/05/2017;-1.514;Kilo;2.23;Hirse gold;-3.38;20.148;44.93
22/05/2017;-0.174;Kilo;3.20;Sesam ;-0.56;24.632;78.82
22/05/2017;-0.824;Kilo;4.35;Linsen, Berglinsen;-3.58;13.220;57.51
22/05/2017;-0.340;Kilo;9.99;Kürbiskerne;-3.40;6.547;65.40
22/05/2017;-1.030;Liter;17.51;Ahornsirup;-18.04;2.793;48.91
22/05/2017;-0.043;Kilo;43.89;Kreuzkümmel Gemahlen;-1.89;1.097;48.15
22/05/2017;-0.029;Kilo;16.35;Kräuter Der Provence;-0.47;0.953;15.58
22/05/2017;-0.091;Kilo;11.18;Schwarzkümmel;-1.02;2.065;23.09
22/05/2017;-1.620;Liter;3.06;Waschmittel Lavendel;-4.96;25.710;78.67
22/05/2017;-1.028;Kilo;6.74;Walnüsse;-6.93;14.554;98.09
23/05/2017;-0.450;Stück;1.49;Drink Soja;-0.67;36.550;54.46
23/05/2017;-0.478;Kilo;2.23;Hirse gold;-1.07;19.670;43.86
23/05/2017;-0.796;Kilo;2.15;Haferflocken;-1.71;43.890;94.36
23/05/2017;-0.324;Kilo;23.85;Kaffee Zumba;-7.73;3.676;87.67
23/05/2017;-0.492;Kilo;4.56;Nudeln, Spirelli Dinkel;-2.24;17.365;79.18
23/05/2017;-0.138;Kilo;3.83;Sonnenblumenkerne;-0.53;12.586;48.20
23/05/2017;1.207;Liter;17.51;Ahornsirup;21.13;4.000;70.04
24/05/2017;-0.706;Kilo;2.15;Haferflocken;-1.52;43.184;92.85
24/05/2017;-0.218;Kilo;6.81;Kokosfett;-1.48;4.582;31.20
24/05/2017;-0.298;Kilo;9.99;Kürbiskerne;-2.98;6.249;62.43
24/05/2017;-1.204;Kilo;2.68;Langkornreis;-3.23;23.796;63.77
24/05/2017;20.000;Liter;2.67;Essig Apfel;53.40;20.000;53.40
24/05/2017;20.000;Liter;3.21;Essig Rotwein;64.20;20.000;64.20
24/05/2017;20.000;Liter;3.21;Essig Weisswein;64.20;20.000;64.20
24/05/2017;-0.074;Kilo;45.00;Kreuzkümmel Ganz;-3.33;0.926;41.67
24/05/2017;-0.072;Kilo;40.00;Kurkuma;-2.88;1.428;57.12
24/05/2017;-0.080;Kilo;75.00;Pfeffer;-6.00;1.920;144.00
24/05/2017;-0.220;Kilo;9.00;Senf Sarepta;-1.98;2.568;23.11
24/05/2017;-4.000;Stück;1.49;Drink Soja;-5.96;32.550;48.50
24/05/2017;-3.000;Stück;1.78;Drink Buchweizen;-5.34;11.000;19.58
24/05/2017;-1.176;Kilo;2.10;Hafer;-2.47;21.483;45.11
24/05/2017;-1.586;Kilo;2.23;Hirse gold;-3.54;18.084;40.33
24/05/2017;-1.626;Kilo;3.06;Linsen Rot;-4.98;19.670;60.19
24/05/2017;-0.626;Kilo;1.96;Polenta;-1.23;17.290;33.89
24/05/2017;-2.430;Kilo;2.59;Reis Bastmati;-6.29;1.996;5.17
24/05/2017;-0.998;Kilo;2.72;Reis Rundkorn Vollkorn;-2.71;30.922;84.11
24/05/2017;-0.213;Kilo;14.45;Samba;-3.08;0.450;6.50
24/05/2017;-0.088;Kilo;10.71;Sesammus;-0.94;0.584;6.25
24/05/2017;-0.612;Kilo;3.83;Sonnenblumenkerne;-2.34;11.974;45.86
24/05/2017;-2.100;Liter;4.17;Sonnenblumenöl -HO;-8.76;17.900;74.64
24/05/2017;-0.256;Kilo;6.35;Sultaninen;-1.63;5.066;32.17
24/05/2017;-2.000;Stück;1.82;Schokolade Vollmilch;-3.64;8.000;14.56
24/05/2017;-2.000;Stück;1.82;Schokolade Zartbitter;-3.64;8.000;14.56
24/05/2017;-0.600;Liter;2.34;Geschirrspülmittel;-1.40;50.378;117.88
24/05/2017;-0.768;Kilo;4.56;Nudeln, Spirelli Dinkel;-3.50;16.597;75.68
24/05/2017;-1.818;Kilo;2.10;Roggen;-3.82;42.370;88.98
24/05/2017;-3.874;Kilo;2.08;Dinkel;-8.06;21.126;43.94
25/05/2017;-0.564;Kilo;2.15;Haferflocken;-1.21;42.620;91.63
25/05/2017;-0.410;Kilo;2.48;Rübenzucker;-1.02;11.850;29.39
